"trainer/step","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step__MIN","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step__MAX","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step__MIN","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step__MAX","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step__MIN","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step__MAX","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step__MIN","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step__MAX","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step__MIN","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step__MAX","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step__MIN","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step__MAX","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step__MIN","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step__MAX","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step__MIN","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step__MAX","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step__MIN","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step__MAX","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step__MIN","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step__MAX","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog__MAX"
"744000","744000","744000","744000","0.6342265009880066","0.6342265009880066","0.6342265009880066","744000","744000","744000","0.6237111687660217","0.6237111687660217","0.6237111687660217","744000","744000","744000","0.8452644348144531","0.8452644348144531","0.8452644348144531","744000","744000","744000","0.8495325446128845","0.8495325446128845","0.8495325446128845","744000","744000","744000","0.5315567255020142","0.5315567255020142","0.5315567255020142","744000","744000","744000","0.5455951690673828","0.5455951690673828","0.5455951690673828","744000","744000","744000","0.5535748600959778","0.5535748600959778","0.5535748600959778","744000","744000","744000","0.4949837327003479","0.4949837327003479","0.4949837327003479","744000","744000","744000","0.5625593066215515","0.5625593066215515","0.5625593066215515","744000","744000","744000","0.5162726044654846","0.5162726044654846","0.5162726044654846"
"746000","746000","746000","746000","0.6559820175170898","0.6559820175170898","0.6559820175170898","746000","746000","746000","0.642879068851471","0.642879068851471","0.642879068851471","746000","746000","746000","0.8591724038124084","0.8591724038124084","0.8591724038124084","746000","746000","746000","0.8520528078079224","0.8520528078079224","0.8520528078079224","746000","746000","746000","0.5196418166160583","0.5196418166160583","0.5196418166160583","746000","746000","746000","0.5474057197570801","0.5474057197570801","0.5474057197570801","746000","746000","746000","0.5513834953308105","0.5513834953308105","0.5513834953308105","746000","746000","746000","0.5086501240730286","0.5086501240730286","0.5086501240730286","746000","746000","746000","0.569834291934967","0.569834291934967","0.569834291934967","746000","746000","746000","0.5266211628913879","0.5266211628913879","0.5266211628913879"
"748000","748000","748000","748000","0.6411867141723633","0.6411867141723633","0.6411867141723633","748000","748000","748000","0.6330709457397461","0.6330709457397461","0.6330709457397461","748000","748000","748000","0.8750757575035095","0.8750757575035095","0.8750757575035095","748000","748000","748000","0.862743616104126","0.862743616104126","0.862743616104126","748000","748000","748000","0.5245652794837952","0.5245652794837952","0.5245652794837952","748000","748000","748000","0.5449674129486084","0.5449674129486084","0.5449674129486084","748000","748000","748000","0.5502069592475891","0.5502069592475891","0.5502069592475891","748000","748000","748000","0.5035578012466431","0.5035578012466431","0.5035578012466431","748000","748000","748000","0.5727097392082214","0.5727097392082214","0.5727097392082214","748000","748000","748000","0.5227686762809753","0.5227686762809753","0.5227686762809753"
"750000","750000","750000","750000","0.6129533648490906","0.6129533648490906","0.6129533648490906","750000","750000","750000","0.6099185943603516","0.6099185943603516","0.6099185943603516","750000","750000","750000","0.8720539212226868","0.8720539212226868","0.8720539212226868","750000","750000","750000","0.8615279793739319","0.8615279793739319","0.8615279793739319","750000","750000","750000","0.5187047123908997","0.5187047123908997","0.5187047123908997","750000","750000","750000","0.5464109778404236","0.5464109778404236","0.5464109778404236","750000","750000","750000","0.5478799939155579","0.5478799939155579","0.5478799939155579","750000","750000","750000","0.4883714020252228","0.4883714020252228","0.4883714020252228","750000","750000","750000","0.5805042386054993","0.5805042386054993","0.5805042386054993","750000","750000","750000","0.5045955181121826","0.5045955181121826","0.5045955181121826"
"752000","752000","752000","752000","0.6127099990844727","0.6127099990844727","0.6127099990844727","752000","752000","752000","0.6161956191062927","0.6161956191062927","0.6161956191062927","752000","752000","752000","0.8657018542289734","0.8657018542289734","0.8657018542289734","752000","752000","752000","0.8678758144378662","0.8678758144378662","0.8678758144378662","752000","752000","752000","0.5201887488365173","0.5201887488365173","0.5201887488365173","752000","752000","752000","0.5561137199401855","0.5561137199401855","0.5561137199401855","752000","752000","752000","0.5418488383293152","0.5418488383293152","0.5418488383293152","752000","752000","752000","0.48062336444854736","0.48062336444854736","0.48062336444854736","752000","752000","752000","0.5845096111297607","0.5845096111297607","0.5845096111297607","752000","752000","752000","0.49405336380004883","0.49405336380004883","0.49405336380004883"
"754000","754000","754000","754000","0.6274710297584534","0.6274710297584534","0.6274710297584534","754000","754000","754000","0.6172469258308411","0.6172469258308411","0.6172469258308411","754000","754000","754000","0.8896670341491699","0.8896670341491699","0.8896670341491699","754000","754000","754000","0.9009337425231934","0.9009337425231934","0.9009337425231934","754000","754000","754000","0.5216566324234009","0.5216566324234009","0.5216566324234009","754000","754000","754000","0.5634723901748657","0.5634723901748657","0.5634723901748657","754000","754000","754000","0.5334434509277344","0.5334434509277344","0.5334434509277344","754000","754000","754000","0.48495256900787354","0.48495256900787354","0.48495256900787354","754000","754000","754000","0.5823500156402588","0.5823500156402588","0.5823500156402588","754000","754000","754000","0.4991978406906128","0.4991978406906128","0.4991978406906128"
"756000","756000","756000","756000","0.619545042514801","0.619545042514801","0.619545042514801","756000","756000","756000","0.6018667221069336","0.6018667221069336","0.6018667221069336","756000","756000","756000","0.8852654099464417","0.8852654099464417","0.8852654099464417","756000","756000","756000","0.8875988721847534","0.8875988721847534","0.8875988721847534","756000","756000","756000","0.5342642068862915","0.5342642068862915","0.5342642068862915","756000","756000","756000","0.5601518154144287","0.5601518154144287","0.5601518154144287","756000","756000","756000","0.54839026927948","0.54839026927948","0.54839026927948","756000","756000","756000","0.4970306158065796","0.4970306158065796","0.4970306158065796","756000","756000","756000","0.5741689801216125","0.5741689801216125","0.5741689801216125","756000","756000","756000","0.5083674788475037","0.5083674788475037","0.5083674788475037"
"758000","758000","758000","758000","0.6203346848487854","0.6203346848487854","0.6203346848487854","758000","758000","758000","0.6030758619308472","0.6030758619308472","0.6030758619308472","758000","758000","758000","0.8650797009468079","0.8650797009468079","0.8650797009468079","758000","758000","758000","0.8689148426055908","0.8689148426055908","0.8689148426055908","758000","758000","758000","0.544506311416626","0.544506311416626","0.544506311416626","758000","758000","758000","0.5582664012908936","0.5582664012908936","0.5582664012908936","758000","758000","758000","0.564275324344635","0.564275324344635","0.564275324344635","758000","758000","758000","0.5002334117889404","0.5002334117889404","0.5002334117889404","758000","758000","758000","0.5700348019599915","0.5700348019599915","0.5700348019599915","758000","758000","758000","0.5152519345283508","0.5152519345283508","0.5152519345283508"
"760000","760000","760000","760000","0.6203590631484985","0.6203590631484985","0.6203590631484985","760000","760000","760000","0.6040786504745483","0.6040786504745483","0.6040786504745483","760000","760000","760000","0.8682416677474976","0.8682416677474976","0.8682416677474976","760000","760000","760000","0.8722996711730957","0.8722996711730957","0.8722996711730957","760000","760000","760000","0.5065107941627502","0.5065107941627502","0.5065107941627502","760000","760000","760000","0.5599342584609985","0.5599342584609985","0.5599342584609985","760000","760000","760000","0.5256308317184448","0.5256308317184448","0.5256308317184448","760000","760000","760000","0.5014542937278748","0.5014542937278748","0.5014542937278748","760000","760000","760000","0.5793257355690002","0.5793257355690002","0.5793257355690002","760000","760000","760000","0.5249049663543701","0.5249049663543701","0.5249049663543701"
"762000","762000","762000","762000","0.6186017990112305","0.6186017990112305","0.6186017990112305","762000","762000","762000","0.6043053269386292","0.6043053269386292","0.6043053269386292","762000","762000","762000","0.8672365546226501","0.8672365546226501","0.8672365546226501","762000","762000","762000","0.8794487118721008","0.8794487118721008","0.8794487118721008","762000","762000","762000","0.493239164352417","0.493239164352417","0.493239164352417","762000","762000","762000","0.5540414452552795","0.5540414452552795","0.5540414452552795","762000","762000","762000","0.501717746257782","0.501717746257782","0.501717746257782","762000","762000","762000","0.4937935769557953","0.4937935769557953","0.4937935769557953","762000","762000","762000","0.5770378708839417","0.5770378708839417","0.5770378708839417","762000","762000","762000","0.5172126889228821","0.5172126889228821","0.5172126889228821"
"764000","764000","764000","764000","0.6140396595001221","0.6140396595001221","0.6140396595001221","764000","764000","764000","0.6050541996955872","0.6050541996955872","0.6050541996955872","764000","764000","764000","0.8537965416908264","0.8537965416908264","0.8537965416908264","764000","764000","764000","0.8846444487571716","0.8846444487571716","0.8846444487571716","764000","764000","764000","0.4932630956172943","0.4932630956172943","0.4932630956172943","764000","764000","764000","0.5702457427978516","0.5702457427978516","0.5702457427978516","764000","764000","764000","0.4984931945800781","0.4984931945800781","0.4984931945800781","764000","764000","764000","0.49216338992118835","0.49216338992118835","0.49216338992118835","764000","764000","764000","0.5993934273719788","0.5993934273719788","0.5993934273719788","764000","764000","764000","0.5178143382072449","0.5178143382072449","0.5178143382072449"
"766000","766000","766000","766000","0.6210553050041199","0.6210553050041199","0.6210553050041199","766000","766000","766000","0.6204278469085693","0.6204278469085693","0.6204278469085693","766000","766000","766000","0.8549441695213318","0.8549441695213318","0.8549441695213318","766000","766000","766000","0.8991655707359314","0.8991655707359314","0.8991655707359314","766000","766000","766000","0.5132580995559692","0.5132580995559692","0.5132580995559692","766000","766000","766000","0.5669930577278137","0.5669930577278137","0.5669930577278137","766000","766000","766000","0.5213715434074402","0.5213715434074402","0.5213715434074402","766000","766000","766000","0.4970557689666748","0.4970557689666748","0.4970557689666748","766000","766000","766000","0.5788945555686951","0.5788945555686951","0.5788945555686951","766000","766000","766000","0.5284824967384338","0.5284824967384338","0.5284824967384338"
"768000","768000","768000","768000","0.6262298226356506","0.6262298226356506","0.6262298226356506","768000","768000","768000","0.6170679330825806","0.6170679330825806","0.6170679330825806","768000","768000","768000","0.8911532759666443","0.8911532759666443","0.8911532759666443","768000","768000","768000","0.9291489720344543","0.9291489720344543","0.9291489720344543","768000","768000","768000","0.5136580467224121","0.5136580467224121","0.5136580467224121","768000","768000","768000","0.576106071472168","0.576106071472168","0.576106071472168","768000","768000","768000","0.5298647284507751","0.5298647284507751","0.5298647284507751","768000","768000","768000","0.497389018535614","0.497389018535614","0.497389018535614","768000","768000","768000","0.5769138336181641","0.5769138336181641","0.5769138336181641","768000","768000","768000","0.5283170938491821","0.5283170938491821","0.5283170938491821"
"770000","770000","770000","770000","0.6330621242523193","0.6330621242523193","0.6330621242523193","770000","770000","770000","0.6248126029968262","0.6248126029968262","0.6248126029968262","770000","770000","770000","0.8843362927436829","0.8843362927436829","0.8843362927436829","770000","770000","770000","0.909542441368103","0.909542441368103","0.909542441368103","770000","770000","770000","0.5117570757865906","0.5117570757865906","0.5117570757865906","770000","770000","770000","0.5667437314987183","0.5667437314987183","0.5667437314987183","770000","770000","770000","0.5337445735931396","0.5337445735931396","0.5337445735931396","770000","770000","770000","0.49648383259773254","0.49648383259773254","0.49648383259773254","770000","770000","770000","0.577675998210907","0.577675998210907","0.577675998210907","770000","770000","770000","0.5390141606330872","0.5390141606330872","0.5390141606330872"
"772000","772000","772000","772000","0.6389225721359253","0.6389225721359253","0.6389225721359253","772000","772000","772000","0.6303901076316833","0.6303901076316833","0.6303901076316833","772000","772000","772000","0.8579873442649841","0.8579873442649841","0.8579873442649841","772000","772000","772000","0.874975323677063","0.874975323677063","0.874975323677063","772000","772000","772000","0.5152863264083862","0.5152863264083862","0.5152863264083862","772000","772000","772000","0.5560417175292969","0.5560417175292969","0.5560417175292969","772000","772000","772000","0.5387333035469055","0.5387333035469055","0.5387333035469055","772000","772000","772000","0.4958796203136444","0.4958796203136444","0.4958796203136444","772000","772000","772000","0.574926495552063","0.574926495552063","0.574926495552063","772000","772000","772000","0.5275359749794006","0.5275359749794006","0.5275359749794006"
"774000","774000","774000","774000","0.6505894660949707","0.6505894660949707","0.6505894660949707","774000","774000","774000","0.6357176303863525","0.6357176303863525","0.6357176303863525","774000","774000","774000","0.8541709780693054","0.8541709780693054","0.8541709780693054","774000","774000","774000","0.8787696361541748","0.8787696361541748","0.8787696361541748","774000","774000","774000","0.5242530107498169","0.5242530107498169","0.5242530107498169","774000","774000","774000","0.5449303388595581","0.5449303388595581","0.5449303388595581","774000","774000","774000","0.5422067642211914","0.5422067642211914","0.5422067642211914","774000","774000","774000","0.5000905394554138","0.5000905394554138","0.5000905394554138","774000","774000","774000","0.576256275177002","0.576256275177002","0.576256275177002","774000","774000","774000","0.5167425274848938","0.5167425274848938","0.5167425274848938"
"776000","776000","776000","776000","0.6574554443359375","0.6574554443359375","0.6574554443359375","776000","776000","776000","0.638300895690918","0.638300895690918","0.638300895690918","776000","776000","776000","0.8444100618362427","0.8444100618362427","0.8444100618362427","776000","776000","776000","0.8677831292152405","0.8677831292152405","0.8677831292152405","776000","776000","776000","0.5325847268104553","0.5325847268104553","0.5325847268104553","776000","776000","776000","0.565041184425354","0.565041184425354","0.565041184425354","776000","776000","776000","0.5479806065559387","0.5479806065559387","0.5479806065559387","776000","776000","776000","0.5023686289787292","0.5023686289787292","0.5023686289787292","776000","776000","776000","0.5937729477882385","0.5937729477882385","0.5937729477882385","776000","776000","776000","0.5132058262825012","0.5132058262825012","0.5132058262825012"
"778000","778000","778000","778000","0.6398183107376099","0.6398183107376099","0.6398183107376099","778000","778000","778000","0.6190924048423767","0.6190924048423767","0.6190924048423767","778000","778000","778000","0.8132373690605164","0.8132373690605164","0.8132373690605164","778000","778000","778000","0.8386269807815552","0.8386269807815552","0.8386269807815552","778000","778000","778000","0.5256116986274719","0.5256116986274719","0.5256116986274719","778000","778000","778000","0.5590896606445312","0.5590896606445312","0.5590896606445312","778000","778000","778000","0.5428922176361084","0.5428922176361084","0.5428922176361084","778000","778000","778000","0.5077557563781738","0.5077557563781738","0.5077557563781738","778000","778000","778000","0.5862105488777161","0.5862105488777161","0.5862105488777161","778000","778000","778000","0.5189096927642822","0.5189096927642822","0.5189096927642822"
"780000","780000","780000","780000","0.6401137709617615","0.6401137709617615","0.6401137709617615","780000","780000","780000","0.6338663101196289","0.6338663101196289","0.6338663101196289","780000","780000","780000","0.8288229703903198","0.8288229703903198","0.8288229703903198","780000","780000","780000","0.8515844941139221","0.8515844941139221","0.8515844941139221","780000","780000","780000","0.5303611755371094","0.5303611755371094","0.5303611755371094","780000","780000","780000","0.5574736595153809","0.5574736595153809","0.5574736595153809","780000","780000","780000","0.5473510026931763","0.5473510026931763","0.5473510026931763","780000","780000","780000","0.48749518394470215","0.48749518394470215","0.48749518394470215","780000","780000","780000","0.5843976736068726","0.5843976736068726","0.5843976736068726","780000","780000","780000","0.5042842030525208","0.5042842030525208","0.5042842030525208"
"782000","782000","782000","782000","0.6421733498573303","0.6421733498573303","0.6421733498573303","782000","782000","782000","0.6404355764389038","0.6404355764389038","0.6404355764389038","782000","782000","782000","0.8448017835617065","0.8448017835617065","0.8448017835617065","782000","782000","782000","0.8537651896476746","0.8537651896476746","0.8537651896476746","782000","782000","782000","0.529208242893219","0.529208242893219","0.529208242893219","782000","782000","782000","0.5530710220336914","0.5530710220336914","0.5530710220336914","782000","782000","782000","0.5378995537757874","0.5378995537757874","0.5378995537757874","782000","782000","782000","0.4940287470817566","0.4940287470817566","0.4940287470817566","782000","782000","782000","0.5817609429359436","0.5817609429359436","0.5817609429359436","782000","782000","782000","0.5164383053779602","0.5164383053779602","0.5164383053779602"
"784000","784000","784000","784000","0.6361133456230164","0.6361133456230164","0.6361133456230164","784000","784000","784000","0.6441524624824524","0.6441524624824524","0.6441524624824524","784000","784000","784000","0.8228650689125061","0.8228650689125061","0.8228650689125061","784000","784000","784000","0.828284502029419","0.828284502029419","0.828284502029419","784000","784000","784000","0.5312227606773376","0.5312227606773376","0.5312227606773376","784000","784000","784000","0.5654335618019104","0.5654335618019104","0.5654335618019104","784000","784000","784000","0.5412082076072693","0.5412082076072693","0.5412082076072693","784000","784000","784000","0.49427348375320435","0.49427348375320435","0.49427348375320435","784000","784000","784000","0.5856207013130188","0.5856207013130188","0.5856207013130188","784000","784000","784000","0.5211888551712036","0.5211888551712036","0.5211888551712036"
"786000","786000","786000","786000","0.6271060705184937","0.6271060705184937","0.6271060705184937","786000","786000","786000","0.6359143257141113","0.6359143257141113","0.6359143257141113","786000","786000","786000","0.8402420282363892","0.8402420282363892","0.8402420282363892","786000","786000","786000","0.8511616587638855","0.8511616587638855","0.8511616587638855","786000","786000","786000","0.5310481786727905","0.5310481786727905","0.5310481786727905","786000","786000","786000","0.5481162667274475","0.5481162667274475","0.5481162667274475","786000","786000","786000","0.5414122343063354","0.5414122343063354","0.5414122343063354","786000","786000","786000","0.5142346620559692","0.5142346620559692","0.5142346620559692","786000","786000","786000","0.5739266276359558","0.5739266276359558","0.5739266276359558","786000","786000","786000","0.5438728928565979","0.5438728928565979","0.5438728928565979"
"788000","788000","788000","788000","0.6253851652145386","0.6253851652145386","0.6253851652145386","788000","788000","788000","0.6303932666778564","0.6303932666778564","0.6303932666778564","788000","788000","788000","0.8383607268333435","0.8383607268333435","0.8383607268333435","788000","788000","788000","0.849810004234314","0.849810004234314","0.849810004234314","788000","788000","788000","0.5364206433296204","0.5364206433296204","0.5364206433296204","788000","788000","788000","0.542898416519165","0.542898416519165","0.542898416519165","788000","788000","788000","0.5525588989257812","0.5525588989257812","0.5525588989257812","788000","788000","788000","0.5073896646499634","0.5073896646499634","0.5073896646499634","788000","788000","788000","0.563230037689209","0.563230037689209","0.563230037689209","788000","788000","788000","0.5381429195404053","0.5381429195404053","0.5381429195404053"
"790000","790000","790000","790000","0.6226390600204468","0.6226390600204468","0.6226390600204468","790000","790000","790000","0.622614860534668","0.622614860534668","0.622614860534668","790000","790000","790000","0.8135308027267456","0.8135308027267456","0.8135308027267456","790000","790000","790000","0.8303946852684021","0.8303946852684021","0.8303946852684021","790000","790000","790000","0.5308191776275635","0.5308191776275635","0.5308191776275635","790000","790000","790000","0.5470065474510193","0.5470065474510193","0.5470065474510193","790000","790000","790000","0.5526248216629028","0.5526248216629028","0.5526248216629028","790000","790000","790000","0.4979346990585327","0.4979346990585327","0.4979346990585327","790000","790000","790000","0.5629212260246277","0.5629212260246277","0.5629212260246277","790000","790000","790000","0.5263444185256958","0.5263444185256958","0.5263444185256958"
"792000","792000","792000","792000","0.6176581978797913","0.6176581978797913","0.6176581978797913","792000","792000","792000","0.6245119571685791","0.6245119571685791","0.6245119571685791","792000","792000","792000","0.8086161017417908","0.8086161017417908","0.8086161017417908","792000","792000","792000","0.8194718956947327","0.8194718956947327","0.8194718956947327","792000","792000","792000","0.5407648682594299","0.5407648682594299","0.5407648682594299","792000","792000","792000","0.556416928768158","0.556416928768158","0.556416928768158","792000","792000","792000","0.5560235381126404","0.5560235381126404","0.5560235381126404","792000","792000","792000","0.5058230757713318","0.5058230757713318","0.5058230757713318","792000","792000","792000","0.5822582840919495","0.5822582840919495","0.5822582840919495","792000","792000","792000","0.5316281318664551","0.5316281318664551","0.5316281318664551"
"794000","794000","794000","794000","0.6143675446510315","0.6143675446510315","0.6143675446510315","794000","794000","794000","0.621374249458313","0.621374249458313","0.621374249458313","794000","794000","794000","0.8157137036323547","0.8157137036323547","0.8157137036323547","794000","794000","794000","0.818513035774231","0.818513035774231","0.818513035774231","794000","794000","794000","0.5429860949516296","0.5429860949516296","0.5429860949516296","794000","794000","794000","0.5616799592971802","0.5616799592971802","0.5616799592971802","794000","794000","794000","0.560950756072998","0.560950756072998","0.560950756072998","794000","794000","794000","0.5104747414588928","0.5104747414588928","0.5104747414588928","794000","794000","794000","0.5897563099861145","0.5897563099861145","0.5897563099861145","794000","794000","794000","0.5292040705680847","0.5292040705680847","0.5292040705680847"
"796000","796000","796000","796000","0.6262146234512329","0.6262146234512329","0.6262146234512329","796000","796000","796000","0.6337159872055054","0.6337159872055054","0.6337159872055054","796000","796000","796000","0.8204798698425293","0.8204798698425293","0.8204798698425293","796000","796000","796000","0.8389361500740051","0.8389361500740051","0.8389361500740051","796000","796000","796000","0.5438124537467957","0.5438124537467957","0.5438124537467957","796000","796000","796000","0.5576422214508057","0.5576422214508057","0.5576422214508057","796000","796000","796000","0.5626053810119629","0.5626053810119629","0.5626053810119629","796000","796000","796000","0.5086182355880737","0.5086182355880737","0.5086182355880737","796000","796000","796000","0.5706959962844849","0.5706959962844849","0.5706959962844849","796000","796000","796000","0.5268081426620483","0.5268081426620483","0.5268081426620483"
"798000","798000","798000","798000","0.6334549784660339","0.6334549784660339","0.6334549784660339","798000","798000","798000","0.6329096555709839","0.6329096555709839","0.6329096555709839","798000","798000","798000","0.8187373280525208","0.8187373280525208","0.8187373280525208","798000","798000","798000","0.8468562960624695","0.8468562960624695","0.8468562960624695","798000","798000","798000","0.5350311994552612","0.5350311994552612","0.5350311994552612","798000","798000","798000","0.5546644926071167","0.5546644926071167","0.5546644926071167","798000","798000","798000","0.5496600866317749","0.5496600866317749","0.5496600866317749","798000","798000","798000","0.5073868036270142","0.5073868036270142","0.5073868036270142","798000","798000","798000","0.5525668263435364","0.5525668263435364","0.5525668263435364","798000","798000","798000","0.5286055207252502","0.5286055207252502","0.5286055207252502"
"800000","800000","800000","800000","0.6169857978820801","0.6169857978820801","0.6169857978820801","800000","800000","800000","0.6227740049362183","0.6227740049362183","0.6227740049362183","800000","800000","800000","0.8086838722229004","0.8086838722229004","0.8086838722229004","800000","800000","800000","0.8262030482292175","0.8262030482292175","0.8262030482292175","800000","800000","800000","0.5056852102279663","0.5056852102279663","0.5056852102279663","800000","800000","800000","0.5450121164321899","0.5450121164321899","0.5450121164321899","800000","800000","800000","0.523173987865448","0.523173987865448","0.523173987865448","800000","800000","800000","0.5045521259307861","0.5045521259307861","0.5045521259307861","800000","800000","800000","0.5488807559013367","0.5488807559013367","0.5488807559013367","800000","800000","800000","0.5312736630439758","0.5312736630439758","0.5312736630439758"
"802000","802000","802000","802000","0.6106945872306824","0.6106945872306824","0.6106945872306824","802000","802000","802000","0.6087377071380615","0.6087377071380615","0.6087377071380615","802000","802000","802000","0.8224675059318542","0.8224675059318542","0.8224675059318542","802000","802000","802000","0.8221130967140198","0.8221130967140198","0.8221130967140198","802000","802000","802000","0.509010374546051","0.509010374546051","0.509010374546051","802000","802000","802000","0.5486935377120972","0.5486935377120972","0.5486935377120972","802000","802000","802000","0.5298163890838623","0.5298163890838623","0.5298163890838623","802000","802000","802000","0.5034888982772827","0.5034888982772827","0.5034888982772827","802000","802000","802000","0.5561419129371643","0.5561419129371643","0.5561419129371643","802000","802000","802000","0.5299090147018433","0.5299090147018433","0.5299090147018433"
